parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,category,query_grid_id,page
B0FFGVYD6D,[],奶茶/茶饮,[],[],餐饮服务;冷饮店;冷饮店,[],[],050700,0,[],新城区,[],029-89531265,B0FFLDXKGB,长乐西路166号朝阳国际广场益田假日世界一楼,[],陕西省,diner,西安市,201,"去火*纤体瓶(首创),多肉桃李(首创),清爽芭乐提(白芭乐),咸酪碎银子,清爽芭乐葡(白芭乐),烤黑糖波波牛乳(首创),芝芝绿妍茶后(首创),芭乐雪毫茉王,烤黑糖波波牛乳茶,芒芒甘露(首创),羽衣纤体瓶(首创),奇兰苹果杏特调,奇兰粉芭乐,苦巧·咸酪碎银子,多肉葡萄(首创),茶坊苦抹·清,提拉米苏·浓巧,雪域·牦牛乳恰安莫,酱香白脱碎银子,金韵酸木瓜枇杷,提拉米苏,杨枝甘露,牛排,果茶,芝士,牛乳,牦牛",喜茶(西安益田假日世界店),"108.973444,34.269325",[],[],[],catering,618,4
B0FFGVYD6D,[],茶业,[],[],购物服务;专卖店;专营店|餐饮服务;茶艺馆;茶艺馆,[],[],061200|050600,1,[],新城区,[],17792670892,B0FFK68AU7,朝阳门益田假日购物中心一楼小罐茶,[],陕西省,[],西安市,201,[],小罐茶(朝阳门益田假日店),"108.974501,34.269215",[],[],[],catering,618,4
[],[],小吃快餐,[],[],餐饮服务;中餐厅;清真菜馆,[],[],050121,1,[],新城区,[],029-82467475;029-88597134;18089202074,B001D06XSH,永乐路71号,[],陕西省,diner,西安市,[],牛肉面,顺伊兴饺子馆,"108.976108,34.267082",[],[],[],catering,618,5
B0FFGVYD6D,[],冒菜,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0M6CHUD7P,长乐西路166号西安益田假日世界购物中心L6层,[],陕西省,diner,西安市,202,香锅冒菜,大表哥香锅冒菜(益田假日世界购物中心店),"108.974175,34.269375",[],[],[],catering,618,5
[],[],肉夹馍,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],碑林区,[],[],B0LG0929YP,永乐路与北郭门交叉口东40米,[],陕西省,diner,西安市,[],土豆片夹馍,高陵土豆片夹馍(朝阳门店),"108.975509,34.266934",[],[],[],catering,618,5
[],[],羊肉泡馍,[],[],餐饮服务;中餐厅;清真菜馆,[],[],050121,0,[],碑林区,[],029-82291918,B0JBOZHU8O,永乐路与北郭门交叉口东20米,[],陕西省,diner,西安市,[],[],贾三泡馍小炒(清真),"108.975247,34.266960",[],[],[],catering,618,5
B0FFGVYD6D,[],日式快餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],18182632037,B0L0RU4XA4,长乐西路166号益田假日5层L5-22,[],陕西省,diner,西安市,202,"知渔好蟹套餐,金枪鱼沙拉卷,炙烤虾兵套餐,三文鱼刺身,经典章鱼烧,寿司",池田寿司·新鲜现做(香醍天街店),"108.974170,34.269095",[],[],[],catering,618,5
[],[],熏烤,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0JR4CDQP9,永乐小区西1门西南50米,[],陕西省,diner,西安市,[],[],赵老哥熏肉大饼砂锅,"108.975070,34.267154",[],[],[],catering,618,5
B0FFGVYD6D,[],焖锅,[],[],餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;北京菜,[],[],050102|050111,1,[],新城区,[],029-83221263,B0FFIS5BK2,长乐西路166号朝阳国际广场益田假日世界6楼,[],陕西省,diner,西安市,201,牛肉,黄记煌三汁焖锅(西安益田假日世界购物中心店),"108.973952,34.269219",[],[],[],catering,618,5
B0FFGVYD6D,[],小吃快餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,1,[],新城区,[],13088999215,B0I0YHW1C7,长乐西路166号朝阳国际广场1-6层益田假日世界购物中心L6,[],陕西省,diner,西安市,202,[],佰集萧县卷面皮(益田假日世界购物中心店),"108.973710,34.269144",[],[],[],catering,618,5
B0FFGVYD6D,[],卤味,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],17391948512,B0IDUZR52B,长乐西路166号1层5号,[],陕西省,diner,西安市,202,卤汁,绝味鸭脖(朝阳门地铁口店),"108.974647,34.269423",[],[],[],catering,618,5
[],[],面馆,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],新城区,[],18202911338,B001D06CQV,长乐西路410-2号(华润万家北侧),[],陕西省,diner,西安市,[],面皮,大龙擀面皮(长乐西路店),"108.975937,34.269597",[],[],[],catering,618,5
B0FFGVYD6D,[],咖啡,[],[],餐饮服务;咖啡厅;咖啡厅,[],[],050500,0,[],新城区,[],4000100100,B0FFKU6UNW,长乐西路16-6号益田假日世界购物中心5层,[],陕西省,diner,西安市,202,"海盐芝士厚乳拿铁,杨枝甘露瑞纳冰,生椰拿铁yyds,厚乳拿铁,美式,拿铁,杨枝甘露,生椰拿铁",瑞幸咖啡(益田假日世界购物中心店),"108.974562,34.269559",[],[],[],catering,618,5
B001D0715C,[],茶座,[],[],餐饮服务;茶艺馆;茶艺馆,[],[],050600,0,[],新城区,[],18392186227,B0K6R5DT10,长乐西路398号西部商贸中心F1层,[],陕西省,diner,西安市,202,[],小自在茶道馆(西部商贸中心店),"108.976103,34.269491",[],[],[],catering,618,5
B0FFH1JHA4,[],奶茶/茶饮,[],[],餐饮服务;休闲餐饮场所;休闲餐饮场所,[],[],050400,0,[],新城区,[],4000100100,B0LGROF241,长乐西路166号朝阳国际广场C座一层大堂,[],陕西省,diner,西安市,202,三明治,瑞幸咖啡(朝阳国际C座大堂店),"108.974621,34.269453",[],[],[],catering,618,5
B0FFF656T5,[],烧饼,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0IDVZWPNN,长乐西路408号搪瓷厂长乐西路小区,[],陕西省,diner,西安市,320,[],晨光烧饼(搪瓷厂长乐西路小区店),"108.975429,34.269489",[],[],[],catering,618,5
B001D06D2Q,[],川味小吃,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],13389290967,B0L1R9C6SH,搪瓷南巷与永乐路交叉口东北40米,[],陕西省,diner,西安市,320,麻辣米线,鑫汇坊麻辣米线,"108.975276,34.267284",[],[],[],catering,618,5
B0FFF656T5,[],小吃快餐,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],新城区,[],[],B0KA3RSOJT,长乐西路166号1层6号,[],陕西省,diner,西安市,320,花甲米线,妈妈花甲米线(益田假日店),"108.975760,34.269493",[],[],[],catering,618,5
B0FFF656T5,[],凉菜,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0MBYY4UXY,长乐西路408号搪瓷厂长乐西路小区,[],陕西省,diner,西安市,320,[],重庆凉拌菜,"108.975865,34.269514",[],[],[],catering,618,5
B001D0715C,[],广告设计,[],[],餐饮服务;快餐厅;茶餐厅|公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,[],[],050305|170201|070000,0,[],新城区,[],029-82545156,B001D10ASD,中兴路33号大家乐广告装饰,[],陕西省,diner,西安市,202,[],大家乐广告装饰,"108.976137,34.269194",[],[],[],catering,618,5
[],[],小龙虾,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0LAD97CYG,搪瓷南巷7号(朝阳门地铁站C东南口步行420米),[],陕西省,diner,西安市,[],龙虾,辣尚龙虾(搪瓷南路店),"108.975130,34.267728",[],[],[],catering,618,5
[],[],汤包,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],碑林区,[],[],B0FFH2OPHL,永乐小区西1门南80米,[],陕西省,diner,西安市,[],汤包,宜品汤包(永乐路店),"108.975151,34.266950",[],[],[],catering,618,5
B0FFGVYD6D,[],甜品店,[],[],餐饮服务;糕饼店;糕饼店,[],[],050800,0,[],新城区,[],18547304703,B0LK2OSBW3,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,巧克力,Senz心之巧克力(朝阳门益田假日店),"108.973560,34.268957",[],[],[],catering,618,5
[],[],锅盔,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],15686435310,B0FFF657HB,永乐路201号永乐小区,[],陕西省,diner,西安市,[],[],泾阳锅盔(永乐小区店),"108.975304,34.268376",[],[],[],catering,618,5
B001D06D2Q,[],小龙虾,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0L3A1W4MN,永乐路201号永乐小区,[],陕西省,diner,西安市,320,小龙虾,虾灵小龙虾(西安中兴路店),"108.975325,34.267975",[],[],[],catering,618,5
B001D0W37L,[],黄焖鸡米饭,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],碑林区,[],[],B0KKP73B70,北郭门85号北郭门小区,[],陕西省,diner,西安市,320,[],稻香黄焖鸡米饭,"108.975175,34.266625",[],[],[],catering,618,5
[],[],卤味,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],碑林区,[],[],B0LKMR72XQ,长乐坊悲观,[],陕西省,diner,西安市,[],[],西安市碑林区长乐坊北郭门大叔卤味,"108.974925,34.265625",[],[],[],catering,618,5
B0FFGVYD6D,[],甜品店,[],[],餐饮服务;糕饼店;糕饼店,[],[],050800,0,[],新城区,[],18547304703,B0LK2OSBW3,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,巧克力,Senz心之巧克力(朝阳门益田假日店),"108.973560,34.268957",[],[],[],catering,618,6
[],[],锅盔,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],15686435310,B0FFF657HB,永乐路201号永乐小区,[],陕西省,diner,西安市,[],[],泾阳锅盔(永乐小区店),"108.975304,34.268376",[],[],[],catering,618,6
B001D06D2Q,[],小龙虾,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0L3A1W4MN,永乐路201号永乐小区,[],陕西省,diner,西安市,320,小龙虾,虾灵小龙虾(西安中兴路店),"108.975325,34.267975",[],[],[],catering,618,6
B001D0W37L,[],黄焖鸡米饭,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],碑林区,[],[],B0KKP73B70,北郭门85号北郭门小区,[],陕西省,diner,西安市,320,[],稻香黄焖鸡米饭,"108.975175,34.266625",[],[],[],catering,618,6
[],[],卤味,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],碑林区,[],[],B0LKMR72XQ,长乐坊悲观,[],陕西省,diner,西安市,[],[],西安市碑林区长乐坊北郭门大叔卤味,"108.974925,34.265625",[],[],[],catering,618,6
[],[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],碑林区,[],[],B0MBSZE7YU,永乐路与北郭门交叉口东20米,[],陕西省,diner,西安市,[],清真泡馍,老贾家清真泡馍小炒,"108.975316,34.266912",[],[],[],catering,618,6
B0FFGVYD6D,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0MBB9WZHU,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,火爆鱿鱼,鱿尚煌火爆鱿鱼(益田假日店),"108.973736,34.269762",[],[],[],catering,618,6
B0FFGVYD6D,[],小龙虾,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0L0T48QTZ,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,[],虾胡闹,"108.973561,34.269729",[],[],[],catering,618,6
[],[],"餐饮服务,糕饼店,糕饼店",[],[],餐饮服务;糕饼店;糕饼店,[],[],050800,0,[],碑林区,[],[],B0LUXOO8T8,永乐路与北郭门交叉口东40米,[],陕西省,diner,西安市,[],甑糕,金豆甑糕,"108.975575,34.266925",[],[],[],catering,618,6
[],[],米粉,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],碑林区,[],19829808009,B0L1UC3BWA,伍道十字北街西侧北郭门三号楼四单元一层40101室,[],陕西省,diner,西安市,[],砂锅土豆粉,缘落阿朵妹砂锅土豆粉(北郭门店),"108.974919,34.265363",[],[],[],catering,618,6
[],[],熏烤,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],13080930744,B0FFLC888E,中兴路131号(朝阳门地铁站C东南口步行220米),[],陕西省,diner,西安市,[],[],兰州回族电烤饼,"108.976159,34.269074",[],[],[],catering,618,6
B001D06D2Q,[],米线,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0KDRH5684,永乐路201号永乐小区,[],陕西省,diner,西安市,320,[],元记一品米线(永乐小区店),"108.975328,34.267872",[],[],[],catering,618,6
B001D06D2Q,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0L0TSADHZ,永乐路201号永乐小区,[],陕西省,diner,西安市,320,手工辣条,嘹扎嘞手工辣条(朝阳门中兴路店),"108.975325,34.267425",[],[],[],catering,618,6
B0FFGVYD6D,[],糖水,[],[],餐饮服务;甜品店;甜品店,[],[],050900,0,[],新城区,[],[],B0L1XXS0BZ,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,糖水铺,欣怡格格甜品糖水铺,"108.974425,34.268875",[],[],[],catering,618,6
B001D06D2Q,[],米线,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0LKKCOGAQ,永乐路201号永乐小区,[],陕西省,diner,西安市,320,麻辣米线,葛记麻辣米线,"108.975275,34.267325",[],[],[],catering,618,6
B0FFGVYD6D,[],小吃快餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0G3UNX6HR,长乐西路166号西安益田假日世界购物中心B1层,[],陕西省,diner,西安市,202,[],长安炸妃·卷饼·拌饼(朝阳门店),"108.974845,34.269124",[],[],[],catering,618,6
B001D06D2Q,[],米粉,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0M614EWLS,永乐路201号永乐小区,[],陕西省,diner,西安市,320,[],广东肠粉原味汤粉,"108.975325,34.267625",[],[],[],catering,618,6
B0FFGVYD6D,[],烤肉,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0LKL47FMO,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,[],西安市新城区鸿源家烤肉店(益田假日世界购物中心店),"108.973725,34.269125",[],[],[],catering,618,6
B001D06D2Q,[],中餐,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0L1VXCGU4,永乐路201号永乐小区,[],陕西省,diner,西安市,320,[],小姚爱吃肉(新城区店),"108.975373,34.267943",[],[],[],catering,618,6
B0FFH1JHA4,[],钵钵鸡,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],18910298750,B0K37DLSIV,长乐西路166号朝阳国际广场C座B1层,[],陕西省,diner,西安市,202,钵钵鸡,铁板炒钵钵鸡,"108.974000,34.269348",[],[],[],catering,618,6
B001D06D2Q,[],小吃快餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0L0JOGZYA,永乐路201号永乐小区,[],陕西省,diner,西安市,320,[],鲜炸鲜品(第五直营店),"108.975377,34.268090",[],[],[],catering,618,6
B0FFGVYD6D,[],甜品店,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],新城区,[],[],B0L0LXB96S,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,提拉米苏,奈奈熊提拉米苏,"108.973560,34.269532",[],[],[],catering,618,6
B0FFGVYD6D,[],酸辣粉,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0LRJ4G8MG,长乐西路166号西安益田假日世界购物中心L6层,[],陕西省,diner,西安市,202,"烤冷面,酸辣粉",鸭小师酸辣粉夹馍烤冷面(益田假日世界购物中心店),"108.974256,34.269057",[],[],[],catering,618,6
B0FFGVYD6D,[],牛肉火锅,[],[],餐饮服务;中餐厅;火锅店,[],[],050117,0,[],新城区,[],18629576666;18893867555,B0LU6OHIJM,长乐西路166号,[],陕西省,diner,西安市,202,"鲜牛肉火锅,酸汤鱼",亮欢寨子酸汤鱼·鲜牛肉火锅(益田假日店)(暂停营业),"108.973715,34.269145",[],[],[],catering,618,6
B0FFGVYD6D,[],韩国料理,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],13992333659,B0L0BSUD9G,西安益田假日世界购物中心,[],陕西省,diner,西安市,202,拌饭,朴大叔拌饭(西安朝阳门益田假日店)(暂停营业),"108.974275,34.268925",[],[],[],catering,618,6
B0FFH1JHA4,[],钵钵鸡,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],18910298750,B0K37DLSIV,长乐西路166号朝阳国际广场C座B1层,[],陕西省,diner,西安市,202,钵钵鸡,铁板炒钵钵鸡,"108.974000,34.269348",[],[],[],catering,618,7
B001D06D2Q,[],小吃快餐,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],[],B0L0JOGZYA,永乐路201号永乐小区,[],陕西省,diner,西安市,320,[],鲜炸鲜品(第五直营店),"108.975377,34.268090",[],[],[],catering,618,7
B0FFGVYD6D,[],甜品店,[],[],餐饮服务;快餐厅;快餐厅,[],[],050300,0,[],新城区,[],[],B0L0LXB96S,长乐西路166号西安益田假日世界购物中心,[],陕西省,diner,西安市,202,提拉米苏,奈奈熊提拉米苏,"108.973560,34.269532",[],[],[],catering,618,7
B0FFGVYD6D,[],酸辣粉,[],[],餐饮服务;中餐厅;中餐厅,[],[],050100,0,[],新城区,[],[],B0LRJ4G8MG,长乐西路166号西安益田假日世界购物中心L6层,[],陕西省,diner,西安市,202,"烤冷面,酸辣粉",鸭小师酸辣粉夹馍烤冷面(益田假日世界购物中心店),"108.974256,34.269057",[],[],[],catering,618,7
B0FFGVYD6D,[],牛肉火锅,[],[],餐饮服务;中餐厅;火锅店,[],[],050117,0,[],新城区,[],18629576666;18893867555,B0LU6OHIJM,长乐西路166号,[],陕西省,diner,西安市,202,"鲜牛肉火锅,酸汤鱼",亮欢寨子酸汤鱼·鲜牛肉火锅(益田假日店)(暂停营业),"108.973715,34.269145",[],[],[],catering,618,7
B0FFGVYD6D,[],韩国料理,[],[],餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,0,[],新城区,[],13992333659,B0L0BSUD9G,西安益田假日世界购物中心,[],陕西省,diner,西安市,202,拌饭,朴大叔拌饭(西安朝阳门益田假日店)(暂停营业),"108.974275,34.268925",[],[],[],catering,618,7
B0FFF657H2,[],烟酒,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,1,[],新城区,[],17702964083,B0HDALZL13,永乐路291号新安仁坊小区12号楼014号商铺,[],陕西省,[],西安市,320,[],宏山烟酒茶(新安仁坊小区店),"108.973553,34.267494",[],[],[],shopping,618,1
[],[],"购物服务,便民商店/便利店,便民商店/便利店|汽车服务,汽车服务相关,汽车服务相关",[],[],购物服务;便民商店/便利店;便民商店/便利店|汽车服务;汽车服务相关;汽车服务相关,[],[],060200|010000,0,[],碑林区,[],029-82489100;029-87425986;18591922001,B0FFF4MMVM,永乐路与中兴路交叉口西40米,[],陕西省,[],西安市,[],[],博世车联西安车之友店,"108.973133,34.267316",[],[],[],shopping,618,1
[],[],钢材,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],碑林区,[],18165167519,B0K2D7HTE0,中兴路与永乐路交叉口路南,[],陕西省,[],西安市,[],[],西安宏运机械安装有限公司,"108.973628,34.267217",[],[],[],shopping,618,1
B0FFF657H2,[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],新城区,[],[],B0HRV7T4TU,永乐路安仁坊安置小区-1区,[],陕西省,[],西安市,320,[],众合便利店(永乐路店),"108.973124,34.267532",[],[],[],shopping,618,1
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],[],B0FFKT14DP,朝阳门外永乐路458号,[],陕西省,[],西安市,[],[],稻花香烟酒店(永乐路店),"108.973689,34.267213",[],[],[],shopping,618,1
[],[],钢材,[],[],购物服务;家居建材市场;家居建材市场,[],[],060600,0,[],碑林区,[],13379515008,B0IA3R3HDK,永乐路456号(朝阳门地铁站出入口步行390米),[],陕西省,[],西安市,[],[],永乐通风管道不锈钢加工部,"108.973690,34.267223",[],[],[],shopping,618,1
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],新城区,[],15091339731,B0FFJ2ZGQR,安仁坊小区2号楼(朝阳门地铁站B西南口步行450米),[],陕西省,[],西安市,[],[],徐子杨烟酒店,"108.973891,34.267560",[],[],[],shopping,618,1
[],[],建材,[],[],购物服务;家居建材市场;建材五金市场,[],[],060603,0,[],碑林区,[],18729553056,B0FFL808BU,永乐路与中兴路交叉口东南20米,[],陕西省,[],西安市,[],[],诚建通风工程部,"108.973770,34.267199",[],[],[],shopping,618,1
